SourceFile,SearchKey,ODSCode,OrganisationName,AliasIndex,OrganisationAliasId,OrganisationAlias
page_000097.json,X38429,F84096,The Lawson Practice,1,20764,LAWSON PRACTICE
page_000097.json,X38430,H85113,Maldon Road Surgery,1,20492,Maldon Road Surgery
page_000097.json,X38431,K82617,The Stonedean Practice,1,22340,Stonedean Practice
page_000097.json,X38437,B83026,Primrose Surgery,1,2301,Primrose Surgery
page_000097.json,X38437,B83026,Primrose Surgery,2,22700,"The Primrose Surgery,   Dr S M Haque and Dr A Habib"
page_000097.json,X38438,D83044,Stowhealth,1,1920,Stowhealth
page_000097.json,X38441,L83040,Pinhoe Surgery,1,22239,The Pinhoe Surgery. Exeter
page_000097.json,X38443,Y02701001,Lyndon Health Centre,1,21648,Parsonage Street GP Practice & Walk in Centre 
page_000097.json,X38444,H85021,Chesser Practice,1,18249,A Ditri
page_000097.json,X38446,B86071,Whitehall Surgery,1,20546,Dr Robinson A S A & Partners
page_000097.json,X38449,J81087001,Oakdale Surgery,1,22311,The Surgery
page_000097.json,X38450,B83624,I G Medical,1,20429,I G Medical
page_000097.json,X38451,F81027,Lister Medical Centre,1,5011,Lister House
page_000097.json,X38453,B86055001,The Grange Medical Centre,1,22662,"The Grange Medical Centre, Dr Eastwood & Partners"
page_000097.json,X38455,M81019,Winyates Health Centre,1,21201,Dr R G Pryke and Partners
page_000097.json,X38458,M83138,Hanford GP,1,21554,Hanford Health Centre
page_000097.json,X38460,G82057,St Georges Medical Centre,1,18966,Dr A S Pannu & Partners
page_000097.json,X38461,A81027,Yarm Medical Practice,1,22859,Yarm Medical Centre
page_000097.json,X38464,F84074,Wordsworth Health Centre,1,22993,Wordsworth Health Centre
page_000097.json,X38465,P84683,THE Doc's Surgery,1,21694,The Doc'S Surgery
page_000097.json,X38467,H81006,Austen Road Surgery,1,18678,K.Stephenson and Partners
page_000098.json,X38471,A86037,Elswick Family Practice,1,19983,Grainger Medical Practices
page_000098.json,X38472,J83629,Silton Surgery,1,22720,The Surgery
page_000098.json,X38476,N85022,Holmlands Med Ctr,1,19299,HOLMLANDS DRIVE MEDICAL CENTRE
page_000098.json,X38477,N82646,Dr Jude's Practice - Riverside,1,21604,Drs Hegde & Jude's Practice  - RIVERSIDE BRANCH
page_000098.json,X38478,E86026,Parkview Surgery,1,20486,"Parkview Surgery, Dr A J Mehta and Dr H Stera"
page_000098.json,X38480,C84085001,Victoria and Mapperley Practice (Mapperley Surgery),1,23077,Mapperley Surgery
page_000098.json,X38482,B82029,Doctors Lane Surgery,1,19721,Dr HODGSON & partner
page_000098.json,X38483,B82628,Hunmanby Surgery,1,21551,Dr's Penfold and Jaidev 
page_000098.json,X38484,C81048,Appletree Medical Practice,1,18813,Appletree Medical Practice - Duffield
page_000098.json,X38487,P86002,Dr Gwd Bhima,1,20105,Dr G W D Bhima
page_000098.json,X38488,J81620,Blackmore Vale Partnership,1,18199,Blackmore Vale Partnership
page_000098.json,X38489,F85678,The Town Surgery Ltd,1,4227,THEIVENDRA M
page_000098.json,X38491,K81610002,Forest Health Group - Bagshot Road,1,17088,Forest Health Group
page_000098.json,X38491,K81610002,Forest Health Group - Bagshot Road,2,21028,Dr S K Ball - Balfron & Forest End Medical Centre
page_000098.json,X38492,C85004001,Penistone Group Practice - Thurgoland Branch,1,20644,Thurgoland Surgery
page_000098.json,X38498,P83021,Peel GPs,1,5359,Peel GPs - Dr's P.A. & J.C.Jackson
page_000098.json,X38499,D81070,Woodlands Surgery,1,22773,Woodlands Surgery
page_000098.json,X38500,F81170,Kingsway Surgery,1,21034,Dr S Mathew
page_000098.json,X38502,E82083,The Colne Practice,1,18173,Colne Practice
page_000098.json,X38511,A87005,Whitley Bay Health Centre,1,19568,Dr McManners & Partners
page_000098.json,X38514,M83036,Rising Brook,1,20995,Dr R M Beal & Partners
page_000098.json,X38516,C82095,Alpine House Surgery,1,16458,Dr I R Schofield & Partners
page_000098.json,X38519,J82098,Swan Medical Group,1,23126,The Swan Surgery
page_000098.json,X38522,H85087001,Bec Family Practice,1,21333,Mittal V.K. & Partners
page_000098.json,X38523,M83033,Hednesford Medical Practice,1,19739,Dr J S Chandra
page_000098.json,X38524,E83668,Dr SP Talpahewa,1,20574,Medical Centre
page_000098.json,X38525,G81001,Hove Medical Centre,1,19866,Dr Mills & Partners
page_000098.json,X38526,G84604001,Tubbenden Lane Branch,1,19291,Highland Medical Practice - Orpington Surgery
page_000098.json,X38527,C83641003,Trent Valley Surgery,1,20555,Dr S G Nagappa
page_000098.json,X38529,L84050002,Kingsway Health Centre,1,25009,Rosebank Health
page_000098.json,X38529,L84050002,Kingsway Health Centre,2,25010,Kingsway Surgery
page_000098.json,X38532,A81030,Borough Road & Nunthorpe Medical Group,1,19834,Dr Lakeman & Partners
page_000098.json,X38535,M85026,Ashfield Surgery,1,19936,Dr Blight A P & Partners
page_000098.json,X38538,P81736,Whitefield Healthcare,1,23174,Whitefield Health Care
page_000098.json,X38540,L84052,Severnside Medical Practice ,1,20290,Dr N A Mcdowall & Partners
page_000098.json,X38541,N84025,Westway Medical Centre,1,22965,"Drs Gough, Killough and Chamberlain"
page_000098.json,X38545,D82043,Watlington Medical Centre,1,19521,Dr Koopowitz & Partners
page_000098.json,X38547,K84044,Manor Surgery,1,21841,The Manor Surgery
page_000098.json,X38548,C82100,The Hedges Medical Centre (Sa Bailey),1,3449,The Hedges Medical Centre
page_000098.json,X38548,C82100,The Hedges Medical Centre (Sa Bailey),2,3450,Hedges Medical Centre
page_000098.json,X38548,C82100,The Hedges Medical Centre (Sa Bailey),3,19110,Dr Bailey & Partners
page_000098.json,X38551,L83010,Ashburton Surgery,1,16047,Ashburton Surgery
page_000098.json,X38551,L83010,Ashburton Surgery,2,22321,The Surgery. Ashburton
page_000098.json,X38554,L85624,Church View Medical Centre,1,18485,"Church View Surgery, Illminster"
page_000098.json,X38556,Y02795,Middleton Health Centre,1,1820,Hope Citadel Healthcare
page_000098.json,X38556,Y02795,Middleton Health Centre,2,4393,Middleton Walk In Centre
page_000098.json,X38561,E84676,Headstone Lane Medical Centre,1,18886,Headstone Lane Medical Centre Dr RAVIKUMAR & partn
page_000098.json,X38562,K83023,Oundle,1,20468,Oundle Medical Practice
page_000098.json,X38563,K81019,Ross Road Medical Centre,1,16505,Dr Ali A & Partners
page_000098.json,X38564,H82006,The Petworth Surgery,1,21659,Petworth Surgery
page_000098.json,X38566,H85067,Danebury Avenue Surgery,1,16444,Danebury Avenue Surgery
page_000098.json,X38567,M85079,Eden Court Medical Practice,1,3041,Eden Court Medical Practice
page_000098.json,X38567,M85079,Eden Court Medical Practice,2,18742,Dr Beighton P G & Partners
page_000098.json,X38569,P81017,Whalley Medical Centre,1,22459,Sabden & Whalley Medical Group
page_000098.json,X38572,N81022002,Priorslegh Medical Centre,1,15729,Dr Stanley C H and Partners
page_000098.json,X38572,N81022002,Priorslegh Medical Centre,2,15730,Middlewood Ltd
page_000098.json,X38576,C82088002,Loughborough Road - Branch Surgery,1,20223,Dr Kumar & Partners
page_000098.json,X38580,E84663,Kenton Bridge Medical Centre - Dr Raja,1,16162,Kenton Bridge Medical Centre
page_000098.json,X38580,E84663,Kenton Bridge Medical Centre - Dr Raja,2,18950,Dr Rekha Raja
page_000098.json,X38581,E85041,Hanwell Health Centre (Naish),1,20304,"Dr Naish, R & Partners"
page_000098.json,X38586,A86041,Swarland Avenue Surgery,1,23127,Swarland Avenue Surgery
page_000098.json,X38587,B82022,Great Ayton Surgery,1,19935,Dr BLACKLIDGE & partners
page_000098.json,X38589,B81075,Hastings Medical Centre,1,20013,Dr Manas Mallik
page_000098.json,X38590,J81009001,The Gatehouse Medical Centre,1,21701,The Gatehouse
page_000098.json,X38591,C83003,Beechfield Medical Centre,1,19157,Dr Corlett And Partners
page_000098.json,X38592,M85624001,Kingsdale Surgery,1,4891,Dr Arora K J & Dr Arora P S
page_000098.json,X38593,C83057,Kirton Medical Centre,1,20350,Dr Nw Bunting
page_000098.json,X38596,F82045,Chowdhury,1,20535,Oak Lodge Surgery
page_000098.json,X38599,M92041,Probert Road Surgery,1,22370,Probert Road Surgery
page_000098.json,X38600,P85020,Springfield House,1,1794,SPRINGFIELD HOUSE MEDICAL CENTRE
page_000098.json,X38603,P81683,Olive Medical Centre,1,18543,Dr A Alam & Partner
page_000098.json,X38603,P81683,Olive Medical Centre,2,25307,Umar Medical Centre
page_000098.json,X38604,P84029,Benchill Medical Practice,1,18514,Benchill Medical Parctice 
page_000098.json,X38605,B86028,South Queen Medical Centre,1,5321,Dr Hicks C A & Partner
page_000098.json,X38605,B86028,South Queen Medical Centre,2,23151,Dr Ca Hicks & Dr Jj Mcpeake
page_000098.json,X38610,C82008,Oakmeadow Surgery (GJ Ingrams),1,22865,Oakmeadow Surgery - Ra Leach
page_000098.json,X38611,N81101,The Handbridge Med.Ctr.,1,19474,Dr Holme C and Partners
page_000098.json,X38614,N81120,Kelsall Medical Centre,1,4818,Dr Durrant MA and Partner
page_000098.json,X38614,N81120,Kelsall Medical Centre,2,5258,Dr Hinds J C
page_000098.json,X38615,A84614,The Adderlane Surgery,1,20804,Dr S C Haywood
page_000098.json,X38618,J83041,Malmesbury Medical Partnership,1,20937,Malmesbury Primary Care Centre
page_000098.json,X38621,E86005,The Oakland Medical Centre,1,2015,OAKLAND MEDICAL CENTRE
page_000098.json,X38621,E86005,The Oakland Medical Centre,2,2016,DR S JOHAL & DR V K DABAS
page_000098.json,X38621,E86005,The Oakland Medical Centre,3,22691,THE OAKLAND MEDICAL CENTRE
page_000098.json,X38622,L82620,Harris Memorial Surgery,1,16677,Dr Davies & Partners
page_000098.json,X38622,L82620,Harris Memorial Surgery,2,20194,Dr Knowles & Partners
page_000098.json,X38623,C88043001,Tramways Medical Centre,1,16201,Tramways and Middlewood Medical Centres
page_000098.json,X38623,C88043001,Tramways Medical Centre,2,16202,Middlewood Medical Centre
page_000098.json,X38624,B81011,Kingston Health (Hull),1,20871,Kingston Health
page_000098.json,X38632,F82019,The Upstairs Surgery,1,21957,"Drs. Hamilton-Smith,Oladimeji & Imran"
page_000098.json,X38645,L85017,"Penn Hill Surgery, Yeovil",1,21655,Penn Hill Surgery
page_000098.json,X38646,G82037001,Hildenborough & Tonbridge Medical Group - Trenchwood ,1,22928,Trenchwood Medical Centre
page_000098.json,X38648,E83003,Oakleigh Road Health Centre,1,19840,Dr LUMLEY & partners
page_000098.json,X38652,M87010,The Waterfront Surgery,1,23225,Waterfront Surgery
page_000098.json,X38653,L84023,Church Street Practice,1,4922,Church Street Practice
page_000098.json,X38656,L81073001,Severn Way Surgery,1,18705,Dr A Wheeler and Partners
page_000098.json,X38657,C86005,Mexborough Health Centre,1,3428,The Health Centre
page_000098.json,X38661,E84021,The Willesden Medical Centre,1,22912,The Willesden Medical Centre - Dr S Ramdahen & Partners
page_000098.json,X38661,E84021,The Willesden Medical Centre,2,26127,Medical centre on the high road nw10
page_000098.json,X38661,E84021,The Willesden Medical Centre,3,26128,willesden medical centre
page_000098.json,X38662,C84117,Radford Medical Practice (Kaur),1,22877,Radford Medical Practice
page_000098.json,X38668,J82639001,Watership Down Health - Overton,1,20922,Overton Surgery
page_000098.json,X38668,J82639001,Watership Down Health - Overton,2,24520,Oakley & Overton Partnership
page_000098.json,X38669,M83066,Hartshill Medical Centre,1,3241,Hartshill Surgery
page_000098.json,X38670,B84019,The Boulevard Medical Practice,1,4923,Heath House
page_000098.json,X38670,B84019,The Boulevard Medical Practice,2,4924,Boulevard
page_000098.json,X38670,B84019,The Boulevard Medical Practice,3,4925,Heath
page_000098.json,X38670,B84019,The Boulevard Medical Practice,4,4926,Carsley
page_000098.json,X38672,C88088,East Bank Medical Centre,1,1732,Northern Avenue Surgery
page_000098.json,X38672,C88088,East Bank Medical Centre,2,18535,East Bank Medical Centre
page_000098.json,X38673,C88038001,The Mathews Practice White Lane,1,22224,The Mathews Practice White Lane Medical Centre
page_000098.json,X38674,C84129,Rise Park Surgery,1,22801,Rise Park Surgery
page_000098.json,X38676,G82205,St John's Medical Practice,1,21465,St Johns Medical Practice
page_000098.json,X38680,M91026,Darlaston Family Practice,1,4083,Darlaston Family Practice: Drs Khan & Merali
page_000098.json,X38683,C81016,Peak & Dales Medical Partnership,1,1926,Bakewell Medical Centre
page_000098.json,X38683,C81016,Peak & Dales Medical Partnership,2,21757,"The Partners, Bakewell Medical Centre"
page_000098.json,X38685,E81025,The Oakley Surgery,1,20603,Oakley Surgery
page_000098.json,X38686,F81707,FRYERNS MEDICAL CENTRE,1,18490,Dr Pradeep Kumar Singh
page_000098.json,X38687,M91637,Blackwood Health Centre,1,18201,Blackwood Health Centre
page_000098.json,X38694,H85682,Tudor Lodge Health Centre,1,4686,Southfields GP
page_000098.json,X38694,H85682,Tudor Lodge Health Centre,2,5626,Tudor Lodge GP
page_000098.json,X38694,H85682,Tudor Lodge Health Centre,3,5627,Tudor Lodge Practice
page_000098.json,X38694,H85682,Tudor Lodge Health Centre,4,5628,Dr Thurairatnam
page_000098.json,X38694,H85682,Tudor Lodge Health Centre,5,22935,Tudor Lodge Health Centre
page_000098.json,X38696,E84051,Stanley Corner Medical Centre,1,21864,STANLEY CORNER MEDICAL CENTRE Dr Krotosky & Pts
page_000098.json,X38697,H81069,Park Road Group Practice,1,20478,Park Road Surgery
page_000098.json,X38697,H81069,Park Road Group Practice,2,24432,Park Road & Old Dean Surgery
page_000098.json,X38697,H81069,Park Road Group Practice,3,24433,Park Road Surgery
page_000098.json,X38698,N85016,Riverside Surgery,1,23016,RIVERSIDE MEDICAL CENTRE
page_000098.json,X38699,G81039,Little Common Surgery,1,19044,Little Common Surgery - Dr J Gonzalez & Partners
page_000098.json,X38700,F81163,The New Folly Surgery,1,20377,Dr R A Emond & Partners
page_000098.json,X38702,C88026001,Blackstock Road Surgery,1,23145,Sloan Medical Centre
page_000098.json,X38706,G84009,Family Surgery,1,22136,Dr V.L. Parker and Dr M.J. Nicholls- The Family Surgery
page_000098.json,X38707,J82196,Homewell Curlew Practice,1,24693,Homewell.Curlew Practice
page_000098.json,X38711,D82041,School Lane Surgery,1,19459,Dr Hadley-Brown & Partners
page_000098.json,X38715,C84032001,"Eastwood Primary Care Centre, Church Walk Site",1,22312,The Surgery
page_000098.json,X38716,E86027,Otterfield Medical Centre,1,20363,Dr PARAMANATHAN & partners
page_000098.json,X38719,B81029001,The Snaith And Rawcliffe Medical Group- Station Road,1,23661,Rawcliffe Surgery
page_000098.json,X38720,B83628,Clarendon Medical Centre,1,18165,Alice Street Surgery
page_000098.json,X38722,M86005,Hillfields Health Centre - 1,1,2086,Dr G SANI GUSAU
page_000098.json,X38722,M86005,Hillfields Health Centre - 1,2,21245,City Of Coventry Health Centre
page_000098.json,X38723,E82035001,Marymead Medical Practice,1,20951,Marymead Surgery
page_000098.json,X38725,H85662,Beeches Surgery,1,19689,Dr FROLEY & partners
page_000098.json,X38726,L82622,Westover Surgery,1,22743,Westover Surgery
page_000098.json,X38727,F82003,First Avenue Surgery,1,19542,Dr M Fateh
page_000098.json,X38728,G82733,Orchard End,1,19347,Dr Charlesworth J P & Partner
page_000098.json,X38730,B82005005,Fulford Surgery,1,21775,Priory Medical Group - Fulford Surgery
page_000098.json,X38732,M92630,East Park Medical Practice,1,21005,Dr T.S. Ravindran & Dr R Ravindran 
page_000098.json,X38734,K81100001,Eldon Square Surgery,1,19667,Dr D'cruz Gl & Partners
page_000098.json,X38740,J83045,Ramsbury Surgery,1,22795,Ramsbury Surgery
page_000098.json,X38744,C84020,Churchside Medical Practice,1,3242,Churchside Medical Practice
page_000098.json,X38745,J82069,Camrose Gillies and Hackwood Partnership,1,19394,Gillies Health Centre
page_000098.json,X38745,J82069,Camrose Gillies and Hackwood Partnership,2,25937,Essex House
page_000098.json,X38745,J82069,Camrose Gillies and Hackwood Partnership,3,25938,St Andrew
page_000098.json,X38748,Y01008002,Bay Medical Group (West End Surgery),1,23323,Morecambe Health Centre
page_000098.json,X38748,Y01008002,Bay Medical Group (West End Surgery),2,23643,West End Surgery
page_000098.json,X38748,Y01008002,Bay Medical Group (West End Surgery),3,23644,Westgate Medical Practice
page_000098.json,X38748,Y01008002,Bay Medical Group (West End Surgery),4,23645,York Bridge Surgery
page_000098.json,X38750,H85115,Shotfield Medical Practice,1,22027,Shotfield Medical Practice
page_000098.json,X38751,H81075,Upper Gordon Road Surgery,1,1787,Dr Lothe & Partners
page_000098.json,X38751,H81075,Upper Gordon Road Surgery,2,1788,Upper Gordon Road Surgery
page_000098.json,X38752,N85008,WEST WIRRAL GROUP PRACTICE,1,22955,West Wirral Group Practice - Ar Johnston
page_000098.json,X38753,L85025001,Westonzoyland Surgery,1,23168,"Dr Lambert, Bridgwater/Westonzoyland"
page_000098.json,X38754,B85055,Healds Road Surgery,1,5488,West Park Surgery
page_000098.json,X38754,B85055,Healds Road Surgery,2,20037,Healds Road Surgery (formerly West Park Surgery)
page_000098.json,X38757,M91628,Brace Street HC- Kumar,1,20993,DR R KUMAR
page_000098.json,X38758,F81029,The Knares Medical Practice,1,21726,The Knares Medical Practice
page_000098.json,X38759,F81150,Ballards Walk Surgery,1,18862,Dr A J Mitchell & Partners
page_000098.json,X3876,FAE57,Bridge Pharmacy,1,2424,Bridge Road Pharmacy
page_000098.json,X3876,FAE57,Bridge Pharmacy,2,2425,H A McParland Chemist
page_000098.json,X38763,L85062,Lyngford Park,1,20488,Lyngford Park Surgery
page_000098.json,X38764,M83102,Potteries Medical Centre,1,19626,Dr R B Talathi
page_000098.json,X38766,A89036,Castletown Medical Centre,1,19706,Dr H Koriem
page_000098.json,X38773,D82058,Coastal Villages Practice,1,4957,Coastal Partnership
page_000098.json,X38773,D82058,Coastal Villages Practice,2,20916,Ormesby Village Surgery
page_000098.json,X38775,F81741,North Clacton Medical Practice,1,24839,Crusader Surgery
page_000098.json,X38778,D83069001,Stradbroke Surgery,1,18586,Fressingfield Medical Centre (branch)
page_000098.json,X38780,C82086,Fosse Medical Centre (Dr H Mukadam),1,18936,Fosse Medical Centre
page_000098.json,X38781,B82077,Kirkbymoorside Surgery,1,20758,Kirkbymoorside Surgery
page_000098.json,X38782,N82089,Picton Green,1,21990,Picton Green Family Practice
page_000098.json,X38783,H84025,Hook Surgery,1,2270,DR O Baikie and Dr A Manek
page_000098.json,X38783,H84025,Hook Surgery,2,4802,Hook Surgery
page_000098.json,X38785,A85020,Whickham Cottage Medical Centre,1,22822,The Whickham Practice
page_000098.json,X38790,H84031,Jubilee Surgery,1,18130,Boohan (Jubilee Surgery)
page_000098.json,X38792,C85622,Monk Bretton Health Centre Practice,1,20611,Monk Bretton Health Centre - Dr A Ali
page_000098.json,X38793,M86010,Forrest Medical Centre,1,20407,Forrest Medical Centre (Dr O'Brien & Partners)
page_000098.json,X38795,N81027,Readesmoor Medical Group Practice,1,4609,Dr Rigby P J and Partners
page_000098.json,X38795,N81027,Readesmoor Medical Group Practice,2,19344,Dr Carter E A & Partners
page_000098.json,X38796,A83627,Silverdale Family Practice,1,3867,Silverdale Family Practice
page_000098.json,X38796,A83627,Silverdale Family Practice,2,22589,South Hetton Health Centre
page_000098.json,X38798,G81014,Carden Surgery,1,21060,Dr Shah R & Partners
page_000098.json,X38800,L81065001,Combe Down Branch Surgery,1,17966,Combe Down Surgery
page_000098.json,X38803,G85633,Novum Health Partnership,1,22711,The Rushey Green Group Practice
page_000098.json,X38803,G85633,Novum Health Partnership,2,24535,Rushey Green Group Practice
page_000098.json,X38803,G85633,Novum Health Partnership,3,24594,Baring Road Medical Centre
page_000098.json,X38804,H83053,PARCHMORE MEDICAL CENTRE,1,16189,Dr A T Fernandes And Partners
page_000098.json,X38805,M85686,Dr Kulshrestha Family Practice,1,22178,Drs Kulshrestha R P & Kulshrestha S
page_000098.json,X38806,J83048,St Melor House Surgery,1,22687,The New Surgery
page_000098.json,X38808,G81050,Arlington Road Surgery,1,3105,Arlington Road Medical Practice
page_000098.json,X38808,G81050,Arlington Road Surgery,2,21506,Dr Williams & Partners
page_000098.json,X38812,E81046,Dr A Sulakshana & Partners,1,20714,Dr SP Hughes and Partners
page_000098.json,X38813,L83085,Amicus Health,1,18273,Clare House
page_000098.json,X38814,C86609001,Auckley Surgery,1,19386,Dr F Alex
page_000098.json,X38815,G82164,The Vine Medical Centre,1,24889,VineMC
page_000098.json,X38816,F83002,River Place Health Centre,1,23013,River Place Health Centre
page_000098.json,X38818,C81033001,Bishops Walk Surgery,1,22026,SHIRES HEALTH CARE - CHURCH WARSOP BRANCH SURGERY
page_000098.json,X38820,P83611,Walmersley Road Medical Practice,1,23223,Walmersley Road Medical Practice
page_000098.json,X38822,H84639,Kew Medical Practice,1,15927,Fitzmaurice Dr M
page_000098.json,X38822,H84639,Kew Medical Practice,2,21412,Kew Medical Practice
page_000098.json,X38827,N84621,Great Crosby and Thornton,1,2826,THORNTON PRACTICE
page_000098.json,X38833,D82048,Thorpewood Medical Group,1,22827,Thorpewood Medical Group (Woodside Surgery)
page_000098.json,X38836,A86026,Throckley Primary Care Centre,1,20171,Dr Joughin & Partners
page_000098.json,X38837,M86001,Willenhall Primary Care Centre - 1,1,3560,Willenhall Primary Care Centre-1 
page_000098.json,X38837,M86001,Willenhall Primary Care Centre - 1,2,3562,Remembrance Road surgery
page_000098.json,X38838,K84610,The Charlbury Medical Centre,1,18470,Charlbury Medical Centre
page_000098.json,X38839,C81017,Arthur Medical Centre,1,23433,The Arthur Medical Centre
page_000098.json,X38844,D82057,Campingland Surgery,1,18339,Campingland Surgery
page_000098.json,X38846,B86643,The Roundhay Road Surgery,1,19518,Dr Kiew Ling & Dr Amal Paul 
page_000098.json,X38852,G82016,Kingswood Surgery,1,19124,Dr Bowes R J & Partners
page_000098.json,X38853,A89617001,Springwell House,1,21264,Dr Singh
page_000098.json,X38854,D82017002,Bowthorpe Medical Practice,1,18208,Bowthorpe Health Centre - The Trinity & Bowthorpe Medical Pr
page_000098.json,X38859,A83074,Pease Way Medical Centre,1,1645,Dr Pounder and Partners
page_000098.json,X38865,L83011,Budleigh Salterton Medical Practice,1,18360,Budleigh Salterton Medical Centre
page_000098.json,X38867,M84019,The Atherstone Surgery,1,18086,Atherstone Surgery
page_000098.json,X38868,C82027,The Old School Surgery,1,21021,Dr S E Kitchin & Partners
page_000098.json,X38869,G84003,Links Medical Practice,1,21731,The Links Medical Practice
page_000098.json,X3887,FAF31,N D CHEMIST,1,25793,ND Chemists
page_000098.json,X3887,FAF31,N D CHEMIST,2,25794,College Road Medical Centre Pharmacy
page_000098.json,X38870,C83022002,Dr Wheatley and Partner,1,21351,Munro Medical Centre
page_000098.json,X38870,C83022002,Dr Wheatley and Partner,2,23503,Dr Lennon And Partners
page_000098.json,X38871,B83018,Idle Medical Centre,1,4564,Idle Medical Centre
page_000098.json,X38871,B83018,Idle Medical Centre,2,19894,Dr A Roberts & Partners
page_000098.json,X38874,A84029,Npc Felton & Widdrington,1,22755,Widdrington Surgery
page_000098.json,X38878,P82008,STONEHILL MEDICAL CENTRE,1,2056,Dr Silvert and Partners
page_000098.json,X38881,L84051,Chipping Surgery,1,21644,The Chipping Surgery
page_000098.json,X38882,L81040,Clevedon Medical Centre ,1,23266,The Green Practice
page_000098.json,X38882,L81040,Clevedon Medical Centre ,2,23267,Clevedon Riverside Group
page_000098.json,X38885,F81213,Thorpe Surgery,1,22826,Thorpe-Le-Soken Surgery
page_000098.json,X38887,C82039,Kingsway Surgery,1,3065,Kingsway Surgery
page_000098.json,X38890,E82077,Davenport House Surgery,1,19277,Davenport House Surgery
page_000098.json,X38891,A86008001,The Park Medical Group,1,21077,Dr Summers & Partners
page_000098.json,X38892,P81029,Ash Trees Surgery,1,18081,Ash Trees
page_000098.json,X38893,E87047,Earls Court Medical Centre,1,2008,Earls Court Medical Centre
page_000098.json,X38899,N81125,Neston Medical Centre,1,20850,Dr Steere C E
page_000098.json,X38900,F81095,Abbey Field Medical Centre,1,3779,Abbey Field Medical Centre
page_000098.json,X38901,K83036001,Ise Village Medical Centre,1,18673,Ise  Medical Centre
page_000098.json,X38903,A83022006,Sir Bobby Robson House,1,22149,Dr Whalley & Partners
page_000098.json,X38904,M88020,Sherwood House Medical Practice,1,22107,Sherwood House Medical Prac
page_000098.json,X38906,F82002001,Haiderian Medical Centre- Dorkins Way branch,1,19996,Haiderian Medical Centre - Branch Surgery
page_000098.json,X38907,E87006,Little Venice Medical Centre,1,19798,Dr Thomas Barnwell
page_000098.json,X38909,E82055,Midway Surgery,1,20438,Midway GP Partnership
page_000098.json,X38909,E82055,Midway Surgery,2,24482,Midway Gp Partnership
page_000098.json,X38910,K81630001,Dedworth Medical Centre,1,19223,Dr Holliday Jj & Partners
page_000098.json,X38911,D83015,Howard House Surgery,1,19388,Dr F Rowe & partners
page_000098.json,X38916,E85112,Elmtrees Surgery,1,21046,"Dr Sandhu, IK & Partner"
page_000098.json,X38919,E86024001,Dr Mashru & Partners,1,20266,Dr MASHRU
page_000098.json,X38921,C83072,Minster Medical Practice,1,20108,Dr Gibbs And Partners
page_000098.json,X38924,B81025002,Holderness Health - Hodgson Lane Surgery,1,22393,Hodgson Lane Surgery
page_000098.json,X38927,P81170,Nelson Medical Practice,1,20959,Dr M Umar & Dr H Sadique
page_000098.json,X38930,G82648,Rochester Road Surgery,1,20704,Dr Singh J & Partner
page_000098.json,X38934,C83055,Stickney Surgery,1,21010,Dr Rhys-Davies And Partners
page_000098.json,X38935,F81690,Ashingdon Medical centre,1,5641,Ashingdon Medical Centre
page_000098.json,X38936,D82003002,The Beaches Medical Centre - Hopton Branch,1,22137,Dr Verma & Partners
page_000098.json,X38938,J82605,Walnut Tree Surgery,1,23224,Walnut House Surgery
page_000098.json,X38942,K84032,Bartlemas Surgery,1,25077,Surgery on Cowley Road
page_000098.json,X38942,K84032,Bartlemas Surgery,2,25078,Surgery in East Oxford
page_000098.json,X38942,K84032,Bartlemas Surgery,3,25079,Surgery on Manzil Way
page_000098.json,X38942,K84032,Bartlemas Surgery,4,25080,Doctor in East Oxford
page_000098.json,X38943,P86619,Dr MB Ghafoor & Partners,1,19843,Dr M B Ghafoor & Partners
page_000098.json,X38944,F85663,Latymer Road Surgery,1,20882,Dr Makuloluwe & Dr A S Jones
page_000098.json,X38945,C83032,Merton Lodge Surgery,1,21585,Dr Woollard And Partners
page_000098.json,X38946,G81074,High Glades Medical Centre,1,18898,High Glades Medical Centre
page_000098.json,X38947,F81713,Benfleet Surgery,1,20674,Dr S S Gill
page_000098.json,X38948,C82610,The Parks Medical Centre (B Hainsworth),1,22532,The Parks Medical Centre
page_000098.json,X38950,M85053,The St.Clements Surgery,1,21881,St Clements Surgery 
page_000098.json,X38953,G84041,Gillmans Road Surgery,1,19968,Gillmans Road Surgery
page_000098.json,X38955,D82621001,Plowright Surgery,1,21443,Plowright Surgery
page_000098.json,X38955,D82621001,Plowright Surgery,2,23698,Necton Surgery
page_000098.json,X38956,D81062001,Stretham Surgery,1,22517,Haddenham Surgery
page_000098.json,X38957,B82038,Haxby Group Scarborough,1,24853,Prospect Road Surgery
page_000098.json,X38959,B85614,Croft Medical Centre,1,17989,Bradford Road Medical Centre
page_000098.json,X38960,C82080,Shefa Medical Practice,1,19074,Dr F Docrat
page_000098.json,X38963,A83644,Annfield Plain Surgery,1,19532,Dr Le Dune and Partners
page_000098.json,X38964,M83108,Well Street Medical Centre,1,19363,Dr D O Yates & Ptrs
page_000098.json,X38965,C83052,The Ingham Surgery,1,19575,Dr Mm Sultan
page_000098.json,X38968,C82056,The Glenfield Surgery,1,17018,Glenfield Surgery
page_000098.json,X38971,C87604002,Mechanic Institute,1,22721,The Surgery
page_000098.json,X38973,E87720,Kensington Park Medical Centre,1,21411,Dr Jasjeet Dua
