SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,KeyValueIndex,Key,Value
page_000121.json,X85761,FCD94,Davies Pharmacy Havant,8,SRV0514,Flu vaccination service,1,FluJabLink,https://www.southdownspharmacygroup.co.uk
page_000121.json,X85761,FCD94,Davies Pharmacy Havant,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X85761,FCD94,Davies Pharmacy Havant,11,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,https://www.southdownspharmacygroup.co.uk
page_000121.json,X85762,FLJ16,Oldfield Pharmacy,8,SRV0277,Flu vaccination service: adults aged 18 years or over,1,OnlineBooking,NBS
page_000121.json,X85762,FLJ16,Oldfield Pharmacy,9,SRV0514,Flu vaccination service,1,FluJabLink,https://digital.nhs.uk/services/vaccinations-national-booking-service
page_000121.json,X85762,FLJ16,Oldfield Pharmacy,9,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X85763,FWA24,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X85763,FWA24,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X85763,FWA24,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8577,FKT01,Watlington Pharmacy,3,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8580,FKT11,Rowlands Pharmacy,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://rowlandspharmacy.co.uk/flu-vaccination
page_000121.json,X8582,FKT16,LETCHWORTH PHARMACY,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.letchworthpharmacy.co.uk/covid-flu-calendar/
page_000121.json,X8582,FKT16,LETCHWORTH PHARMACY,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8582,FKT16,LETCHWORTH PHARMACY,10,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.letchworthpharmacy.co.uk/covid-flu-calendar/
page_000121.json,X8583,FKT18,WELL,3,SRV0514,Flu vaccination service,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8583,FKT18,WELL,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8583,FKT18,WELL,4,SRV0277,Flu vaccination service: adults aged 18 years or over,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8583,FKT18,WELL,4,SRV0277,Flu vaccination service: adults aged 18 years or over,2,OnlineBooking,Web
page_000121.json,X8584,FKT19,Boots,3,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.boots.com/online/pharmacy-services/winter-flu-jab-services
page_000121.json,X8586,FKT31,Boots,2,SRV0514,Flu vaccination service,1,FluJabLink,https://www.boots.com/online/pharmacy-services/winter-flu-jab-services
page_000121.json,X8586,FKT31,Boots,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8588,FKT41,Gamlingay Pharmacy Ltd,3,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000121.json,X8591,FKT49,WELL,3,SRV0514,Flu vaccination service,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8591,FKT49,WELL,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8591,FKT49,WELL,4,SRV0277,Flu vaccination service: adults aged 18 years or over,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8591,FKT49,WELL,4,SRV0277,Flu vaccination service: adults aged 18 years or over,2,OnlineBooking,Web
page_000121.json,X8594,FKT64,Asda Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8594,FKT64,Asda Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8594,FKT64,Asda Pharmacy,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8600,FKV08,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8600,FKV08,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8600,FKV08,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8602,FKV18,EDWARD CHASTON LIMITED,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8602,FKV18,EDWARD CHASTON LIMITED,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8603,FKV19,WILSONS PHARMACY,7,SRV0514,Flu vaccination service,1,FluJabLink,https://wilsonspharmacy.co.uk/services/winter-flu-vaccinations/
page_000121.json,X8603,FKV19,WILSONS PHARMACY,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8603,FKV19,WILSONS PHARMACY,10,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://wilsonspharmacy.co.uk/services/winter-flu-vaccinations/
page_000121.json,X8605,FKV27,Wainwrights Chemist,9,SRV0514,Flu vaccination service,1,FluJabLink,https://www.WainwrightsChemist.co.uk
page_000121.json,X8605,FKV27,Wainwrights Chemist,9,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8605,FKV27,Wainwrights Chemist,12,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://WainwrightsChemist.co.uk
page_000121.json,X8606,FKV30,Middleton Pharmacy,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8606,FKV30,Middleton Pharmacy,10,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://middletonpharmacy.setmore.com/book?step=time-slot&products=7bcaf67d-9e9c-451e-be00-3217f2c4d808&type=service&staff=p0UNqERLanvPNqglZ80jykykjbHXe4C9&staffSelected=true
page_000121.json,X8611,FKV54,PEAK PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.peakpharmacy.co.uk/your-pharmacy/flu-vaccinations
page_000121.json,X8611,FKV54,PEAK PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8611,FKV54,PEAK PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.peakpharmacy.co.uk/your-pharmacy/flu-vaccinations
page_000121.json,X8614,FKV60,Eldred Drive Pharmacy,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8615,FKV67,Daya Ltd,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8617,FKV77,Laycock Chemist,8,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8620,FKV98,Hawthorne Pharmacy,4,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000121.json,X8620,FKV98,Hawthorne Pharmacy,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8620,FKV98,Hawthorne Pharmacy,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8622,FKW02,WELDRICKS PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.weldricks.co.uk/services/seasonal-flu-vaccine
page_000121.json,X8627,FKW21,Rowlands Pharmacy,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://rowlandspharmacy.co.uk/flu-vaccination
page_000121.json,X8632,FKW39,Home Farm Pharmacy,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8634,FKW46,Churchills Pharmacy,3,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8637,FKW61,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8637,FKW61,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8637,FKW61,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8638,FKW67,WELDRICKS PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.weldricks.co.uk/services/seasonal-flu-vaccine
page_000121.json,X8639,FKW69,UNICARE PHARMACY,6,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000121.json,X8639,FKW69,UNICARE PHARMACY,7,SRV0514,Flu vaccination service,1,FluJabLink,https://digital.nhs.uk/services/vaccinations-national-booking-service
page_000121.json,X8639,FKW69,UNICARE PHARMACY,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8641,FKW87,HEATHWAY PHARMACY,8,SRV0277,Flu vaccination service,1,FluJabLink,https://sirpalchemist.com/services/booking/
page_000121.json,X8641,FKW87,HEATHWAY PHARMACY,8,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8641,FKW87,HEATHWAY PHARMACY,9,SRV0514,Flu vaccination service,1,FluJabLink,https://sirpalchemist.com/services/booking/
page_000121.json,X8641,FKW87,HEATHWAY PHARMACY,9,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8642,FKW96,Haveela Pharmacy,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.haveelapharmacy.co.uk
page_000121.json,X8642,FKW96,Haveela Pharmacy,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8642,FKW96,Haveela Pharmacy,8,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://haveelapharmacy.co.uk
page_000121.json,X8644,FKX25,Reena Pharmacy,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8646,FKX29,Regent Pharmacy,9,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000121.json,X8648,FKX58,Birchill & Watson,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8650,FKX65,Boots,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.boots.com/online/pharmacy-services/winter-flu-jab-services
page_000121.json,X8655,FKX92,Asda Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8655,FKX92,Asda Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8655,FKX92,Asda Pharmacy,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8659,FKY37,Superdrug Pharmacy,2,SRV0514,Flu vaccination service,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000121.json,X8659,FKY37,Superdrug Pharmacy,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8659,FKY37,Superdrug Pharmacy,4,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000121.json,X8660,FKY40,Superdrug Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000121.json,X8660,FKY40,Superdrug Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8660,FKY40,Superdrug Pharmacy,6,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000121.json,X8661,FKY48,Sedem Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://www.sedempharmacy.com
page_000121.json,X8661,FKY48,Sedem Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8661,FKY48,Sedem Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.sedempharmacy.com
page_000121.json,X8665,FKY95,Larvic Ismail Pharmacy,4,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8665,FKY95,Larvic Ismail Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8666,FKY97,H A MCPARLAND LTD,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8671,FL014,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8671,FL014,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8671,FL014,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000121.json,X8673,FL037,Tesco Instore Pharmacy,7,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8673,FL037,Tesco Instore Pharmacy,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8673,FL037,Tesco Instore Pharmacy,9,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8674,FL043,Village Pharmacy,8,SRV0514,Flu vaccination service,1,FluJabLink,https://hollowoodchemists.com/private-flu-vaccination
page_000121.json,X8674,FL043,Village Pharmacy,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8675,FL048,Boots,1,SRV0514,Flu vaccination service,1,FluJabLink,https://boots.com
page_000121.json,X8675,FL048,Boots,1,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8675,FL048,Boots,3,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://boots.com
page_000121.json,X8682,FL087,Boots,2,SRV0277,Flu vaccination service,1,FluJabLink,https://www.boots.com
page_000121.json,X8682,FL087,Boots,2,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8682,FL087,Boots,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.boots.com
page_000121.json,X8682,FL087,Boots,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8684,FL100,DEAN & SMEDLEY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.deanandsmedley.com
page_000121.json,X8684,FL100,DEAN & SMEDLEY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8684,FL100,DEAN & SMEDLEY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.deanandsmedley.com
page_000121.json,X8686,FL120,Mai's Pharmacy,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8690,FL134,Portway Pharmacy,7,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000121.json,X8692,FL157,Rothley Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8693,FL163,MANSONS CHEMISTS,8,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/pharmacies/book-flu-vaccination/
page_000121.json,X8693,FL163,MANSONS CHEMISTS,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8695,FL167,COLYTON PHARMACY LIMITED,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.colytonpharmacy.co.uk/
page_000121.json,X8695,FL167,COLYTON PHARMACY LIMITED,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8695,FL167,COLYTON PHARMACY LIMITED,8,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8699,FL172,Wash Common Pharmacy,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8700,FL173,Boots,4,SRV0277,Flu vaccination service,1,FluJabLink,https://www.boots.com
page_000121.json,X8700,FL173,Boots,4,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8703,FL185,Rowlands Pharmacy,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://rowlandspharmacy.co.uk/flu-vaccination
page_000121.json,X8705,FL191,Milwards (Chemists) Ltd,7,SRV0514,Flu vaccination service,1,FluJabLink,https://digital.nhs.uk
page_000121.json,X8705,FL191,Milwards (Chemists) Ltd,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8706,FL197,Parade Chemist,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8706,FL197,Parade Chemist,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8707,FL209,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8707,FL209,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8707,FL209,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8710,FL223,The Abbey Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8710,FL223,The Abbey Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8722,FL266,GORDON SMITH PHARMACY,2,SRV0514,Flu vaccination service,1,FluJabLink,https://www.gordonsmithpharmacy.co.uk
page_000121.json,X8722,FL266,GORDON SMITH PHARMACY,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8722,FL266,GORDON SMITH PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.gordonsmithpharmacy.co.uk
page_000121.json,X8728,FL303,TIMS & PARKER PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://www.peakpharmacy.co.uk/your-pharmacy/flu-vaccinations
page_000121.json,X8728,FL303,TIMS & PARKER PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8728,FL303,TIMS & PARKER PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.peakpharmacy.co.uk/your-pharmacy/flu-vaccinations
page_000121.json,X8732,FL317,Cohens Chemist,4,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.cohenschemist.co.uk/mycohens/book-pharmacy-appointment/?PSD_reason=231
page_000121.json,X8735,FL340,Oakwood Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8744,FL380,ST SHAW PHARMACY,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8744,FL380,ST SHAW PHARMACY,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8745,FL383,Sturdee Avenue Pharmacy,6,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000121.json,X8745,FL383,Sturdee Avenue Pharmacy,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8748,FL396,Fallings Park Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8750,FL417,Mcardle Pharmacy,8,SRV0514,Flu vaccination service,1,FluJabLink,https://www.mcardlepharmacy.co.uk
page_000121.json,X8750,FL417,Mcardle Pharmacy,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8750,FL417,Mcardle Pharmacy,11,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://mcardlepharmacy.co.uk
page_000121.json,X8756,FL465,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8756,FL465,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8756,FL465,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8762,FL491,Wellswood Pharmacy,11,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.wellswoodpharmacy.co.uk
page_000121.json,X8763,FL495,SCORAH CHEMISTS BRAMHALL,4,SRV0514,Flu vaccination service,1,FluJabLink,https://www.scorah-chemists.co.uk/flu.html
page_000121.json,X8763,FL495,SCORAH CHEMISTS BRAMHALL,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8763,FL495,SCORAH CHEMISTS BRAMHALL,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.scorah-chemists.co.uk/flu.html
page_000121.json,X8764,FL499,Boots,3,SRV0277,Flu vaccination service,1,FluJabLink,https://Boots.com
page_000121.json,X8764,FL499,Boots,3,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8764,FL499,Boots,4,SRV0514,Flu vaccination service,1,FluJabLink,https://Boots.com
page_000121.json,X8764,FL499,Boots,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8767,FL505,WELL,5,SRV0514,Flu vaccination service,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8767,FL505,WELL,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8767,FL505,WELL,6,SRV0277,Flu vaccination service: adults aged 18 years or over,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8767,FL505,WELL,6,SRV0277,Flu vaccination service: adults aged 18 years or over,2,OnlineBooking,Web
page_000121.json,X8768,FL514,WELL,4,SRV0514,Flu vaccination service,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000121.json,X8768,FL514,WELL,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8770,FL521,Kingsway Chemist,2,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8770,FL521,Kingsway Chemist,3,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8771,FL523,Victoria Chemist,8,SRV0277,Flu vaccination service: adults aged 18 years or over,1,OnlineBooking,NBS
page_000121.json,X8771,FL523,Victoria Chemist,9,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8772,FL532,Allchins & Co Chemist,8,SRV0514,Flu vaccination service,1,FluJabLink,https://Www.allchinpharmacy.co.uk
page_000121.json,X8772,FL532,Allchins & Co Chemist,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8772,FL532,Allchins & Co Chemist,11,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://calendly.com/allchinpharmacy-info
page_000121.json,X8773,FL538,WELDRICKS PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.weldricks.co.uk/services/seasonal-flu-vaccine
page_000121.json,X8775,FL574,TOPKINS PHARMACY,6,SRV0514,Flu vaccination service,1,FluJabLink,https://www.topkinspharmacy.co.uk/services/flu-and-pneumonia-vaccination
page_000121.json,X8775,FL574,TOPKINS PHARMACY,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8775,FL574,TOPKINS PHARMACY,9,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,https://www.topkinspharmacy.co.uk/services/flu-and-pneumonia-vaccination
page_000121.json,X8776,FL578,Cohens Chemist,4,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.cohenschemist.co.uk/mycohens/book-pharmacy-appointment/?PSD_reason=231
page_000121.json,X8777,FL579,PAYDENS PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.paydens.com
page_000121.json,X8777,FL579,PAYDENS PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8777,FL579,PAYDENS PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.paydens.com
page_000121.json,X8778,FL580,W S & B REES CHEMISTS,4,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8778,FL580,W S & B REES CHEMISTS,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8781,FL592,SUPERDRUG PHARMACY,2,SRV0514,Flu vaccination service,1,FluJabLink,https://bookings.qudini.com/UI43LX999MD/venues/9978?from=/venues/9978
page_000121.json,X8781,FL592,SUPERDRUG PHARMACY,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8781,FL592,SUPERDRUG PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000121.json,X8783,FL613,Ross Pharmacy,6,SRV0514,Flu vaccination service,1,FluJabLink,https://www.paydens.com
page_000121.json,X8783,FL613,Ross Pharmacy,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8783,FL613,Ross Pharmacy,9,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.paydens.com
page_000121.json,X8788,FL635,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8788,FL635,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8788,FL635,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8793,FL662,DAY LEWIS PHARMACY,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.daylewis.co.uk/book-your-flu-jab
page_000121.json,X8793,FL662,DAY LEWIS PHARMACY,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000121.json,X8793,FL662,DAY LEWIS PHARMACY,6,SRV0277,Flu vaccination service: adults aged 18 years or over,1,FluJabLink,https://www.daylewis.co.uk/book-your-flu-jab
page_000121.json,X8793,FL662,DAY LEWIS PHARMACY,6,SRV0277,Flu vaccination service: adults aged 18 years or over,2,OnlineBooking,Web
page_000121.json,X8794,FL674,Morrisons Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000121.json,X8796,FL677,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000121.json,X8796,FL677,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
